  0.0000000000000383   1.3749149613198737            0         0.98 4.11063e-321
  0.0000025935642722   0.0000000363200239            0         0.98 4.11063e-321
 -0.0000025935647939  -0.0000000363216175            0         0.98 4.11063e-321
  0.0000000000000629  -1.3749149613196594            0         0.98 4.11063e-321
 -0.0000000000007222   4.5291573230326838            0         0.98 4.11063e-321
 -0.0000000000009527  -4.5291573230266016            0         0.98 4.11063e-321
 -0.0000000000005064   7.9659547810160429            0         0.98 4.11063e-321
  0.0000000000731581  -7.9659547803346786            0         0.98 4.11063e-321
  0.0000000000025366  12.1093426435404705            0         0.98 4.11063e-321
  0.0000000000004654 -12.1093426436337417            0         0.98 4.11063e-321
 -0.0000000000399121  17.0492301322419735            0         0.98 4.11063e-321
