  0.0000000897912372   0.0054649314902936            0 1.39615e-309 4.11063e-321
  0.0000032326185518   0.0000000040280681            0 1.39615e-309 4.11063e-321
 -0.0000016768243864   0.0000000039061243            0 1.39615e-309 4.11063e-321
  0.0000012851637006  -0.0000000081709093            0 1.39615e-309 4.11063e-321
  0.0000000897913510  -0.0054649314902904            0 1.39615e-309 4.11063e-321
 -0.0000004917832845   2.3352776383253211            0 1.39615e-309 4.11063e-321
 -0.0000004917836280  -2.3352776383276788            0 1.39615e-309 4.11063e-321
 -0.0000024316370704   4.4000931533796521            0 1.39615e-309 4.11063e-321
 -0.0000024316378173  -4.4000931533790499            0 1.39615e-309 4.11063e-321
 -0.0000063972505900   6.7099626167848907            0 1.39615e-309 4.11063e-321
 -0.0000063973502118  -6.7099626166972612            0 1.39615e-309 4.11063e-321
 -0.0000130932078782   9.2618581398359456            0 1.39615e-309 4.11063e-321
