-3.14159 2.0771e-12 1.3571e-12
-3.13531 -1.35985e-12 1.79442e-12
-3.12903 3.47707e-12 8.91983e-13
-3.12274 1.6164e-12 -2.4628e-12
-3.11646 -4.51955e-13 -1.08439e-13
-3.11018 1.47146e-12 -7.79844e-13
-3.10389 1.89556e-12 -1.77308e-12
-3.09761 -5.91263e-13 -5.47281e-14
-3.09133 -9.87352e-12 -3.5231e-11
-3.08504 -1.79352e-10 -5.61953e-10
-3.07876 -6.44849e-09 -2.04184e-08
-3.07248 -1.24186e-07 -3.92852e-07
-3.06619 -1.11533e-06 -3.52839e-06
-3.05991 -1.83432e-05 -5.80291e-05
-3.05363 -6.61749e-05 -0.000209346
-3.04734 0.000821831 0.00259988
-3.04106 0.000581311 0.00183899
-3.03478 0.000310574 0.000982508
-3.0285 4.04981e-05 0.000128116
-3.02221 -0.00021422 -0.000677691
-3.01593 -0.000463708 -0.00146695
-3.00965 -0.000687495 -0.00217491
-3.00336 -0.000896367 -0.00283568
-2.99708 -0.0010775 -0.00340871
-2.9908 -0.00124028 -0.00392365
-2.98451 -0.00137982 -0.0043651
-2.97823 -0.00149627 -0.00473347
-2.97195 -0.0015888 -0.0050262
-2.96566 -0.00166019 -0.00525206
-2.95938 -0.00171051 -0.00541122
-2.9531 -0.00174075 -0.00550689
-2.94681 -0.00175203 -0.00554258
-2.94053 -0.00174501 -0.00552038
-2.93425 -0.00172043 -0.00544263
-2.92796 -0.0016804 -0.00531599
-2.92168 -0.00162606 -0.00514407
-2.9154 -0.00155823 -0.00492951
-2.90911 -0.00147658 -0.00467118
-2.90283 -0.00138487 -0.00438108
-2.89655 -0.00128333 -0.00405986
-2.89027 -0.00117306 -0.00371101
-2.88398 -0.00105524 -0.00333828
-2.8777 -0.000931103 -0.00294556
-2.87142 -0.000801919 -0.00253689
-2.86513 -0.000668961 -0.00211627
-2.85885 -0.000529454 -0.00167494
-2.85257 -0.00039203 -0.0012402
-2.84628 -0.000254383 -0.000804746
-2.84 -0.00011244 -0.000355707
-2.83372 2.32406e-05 7.3522e-05
-2.82743 0.000161488 0.000510871
-2.82115 0.000291678 0.000922729
-2.81487 0.000423297 0.00133911
-2.80858 0.000550359 0.00174107
-2.8023 0.000666878 0.00210968
-2.79602 0.000783012 0.00247707
-2.78973 0.000893045 0.00282517
-2.78345 0.000971035 0.00307189
-2.77717 0.00108707 0.00343897
-2.77088 0.00117243 0.003709
-2.7646 0.00125227 0.00396158
-2.75832 0.00132536 0.0041928
-2.75204 0.0013871 0.00438811
-2.74575 0.00144371 0.0045672
-2.73947 0.0014926 0.00472188
-2.73319 0.00153378 0.00485215
-2.7269 0.00156461 0.00494967
-2.72062 0.00158995 0.00502984
-2.71434 0.00160812 0.00508732
-2.70805 0.00161932 0.00512274
-2.70177 0.00162397 0.00513745
-2.69549 0.00162391 0.00513727
-2.6892 0.00161547 0.00511059
-2.68292 0.00160103 0.00506488
-2.67664 0.00157682 0.00498829
-2.67035 0.00155888 0.00493155
-2.66407 0.0015328 0.00484905
-2.65779 0.00150018 0.00474583
-2.6515 0.0014627 0.00462729
-2.64522 0.00138248 0.00437352
-2.63894 0.00138248 0.00437352
-2.63265 0.00133785 0.00423231
-2.62637 0.00129703 0.00410319
-2.62009 0.00124042 0.0039241
-2.61381 0.00119616 0.00378408
-2.60752 0.00113588 0.00359339
-2.60124 0.00109076 0.00345063
-2.59496 0.00102751 0.00325055
-2.58867 0.000982112 0.00310693
-2.58239 0.000916574 0.0028996
-2.57611 0.000912909 0.00288801
-2.56982 0.000805782 0.00254911
-2.56354 0.000764275 0.0024178
-2.55726 0.000696166 0.00220234
-2.55097 0.000669737 0.00211873
-2.54469 0.000589456 0.00186476
-2.53841 0.000541091 0.00171175
-2.53212 0.000486263 0.0015383
-2.52584 0.000418635 0.00132436
-2.51956 0.000387439 0.00122567
-2.51327 0.000320439 0.00101371
-2.50699 0.000276621 0.000875095
-2.50071 0.000227154 0.000718607
-2.49442 0.00016167 0.000511446
-2.48814 0.000138967 0.000439625
-2.48186 7.48067e-05 0.000236653
-2.47558 1.1008e-05 3.48241e-05
-2.46929 -6.97542e-06 -2.20668e-05
-2.46301 -6.92303e-05 -0.000219011
-2.45673 -0.000120338 -0.00038069
-2.45044 -0.000144298 -0.000456489
-2.44416 -0.000204579 -0.000647189
-2.43788 -0.000249361 -0.00078886
-2.43159 -0.000273145 -0.000864098
-2.42531 -0.000331409 -0.00104842
-2.41903 -0.000376041 -0.00118961
-2.41274 -0.000393387 -0.00124449
-2.40646 -0.000449584 -0.00142227
-2.40018 -0.000500112 -0.00158212
-2.39389 -0.000505472 -0.00159907
-2.38761 -0.000559535 -0.0017701
-2.38133 -0.000613709 -0.00194148
-2.37504 -0.00062142 -0.00196588
-2.36876 -0.000661175 -0.00209164
-2.36248 -0.000713161 -0.0022561
-2.35619 -0.000739976 -0.00234093
-2.34991 -0.000754874 -0.00238806
-2.34363 -0.000804497 -0.00254504
-2.33734 -0.000854334 -0.0027027
-2.33106 -0.000855604 -0.00270672
-2.32478 -0.00088779 -0.00280854
-2.3185 -0.000935048 -0.00295804
-2.31221 -0.000968017 -0.00306234
-2.30593 -0.000968017 -0.00306234
-2.29965 -0.000968017 -0.00306234
-2.29336 -0.000968017 -0.00306234
-2.28708 -0.000968017 -0.00306234
-2.2808 -0.000968017 -0.00306234
-2.27451 -0.000968017 -0.00306234
-2.26823 -0.000968017 -0.00306234
-2.26195 -0.000968017 -0.00306234
-2.25566 -0.00118098 -0.00373606
-2.24938 -0.0012086 -0.00382342
-2.2431 -0.00124665 -0.00394382
-2.23681 -0.00127969 -0.00404833
-2.23053 -0.00127969 -0.00404833
-2.22425 -0.00128925 -0.00407856
-2.21796 -0.00132326 -0.00418616
-2.21168 -0.00135743 -0.00429424
-2.2054 -0.00137144 -0.00433859
-2.19911 -0.00137144 -0.00433859
-2.19283 -0.00138744 -0.00438919
-2.18655 -0.00145446 -0.00460122
-2.18027 -0.00145446 -0.00460122
-2.17398 -0.00145446 -0.00460122
-2.1677 -0.00145446 -0.00460122
-2.16142 -0.0014655 -0.00463614
-2.15513 -0.00148993 -0.00471342
-2.14885 -0.00151441 -0.00479088
-2.14257 -0.00152659 -0.00482941
-2.13628 -0.00152659 -0.00482941
-2.13 -0.00152659 -0.00482941
-2.12372 -0.00154444 -0.00488587
-2.11743 -0.00156325 -0.00494539
-2.11115 -0.00158209 -0.00500498
-2.10487 -0.00158533 -0.00501521
-2.09858 -0.00158533 -0.00501521
-2.0923 -0.00158533 -0.00501521
-2.08602 -0.00159712 -0.00505252
-2.07973 -0.00160986 -0.00509284
-2.07345 -0.00162261 -0.00513317
-2.06717 -0.00162779 -0.00514954
-2.06088 -0.00162779 -0.00514954
-2.0546 -0.00162779 -0.00514954
-2.04832 -0.00162964 -0.00515541
-2.04204 -0.00163607 -0.00517575
-2.03575 -0.0016425 -0.00519608
-2.02947 -0.00164892 -0.00521639
-2.02319 -0.00165081 -0.00522238
-2.0169 -0.00165081 -0.00522238
-2.01062 -0.00165081 -0.00522238
-2.00434 -0.00165081 -0.00522238
-1.99805 -0.00165086 -0.00522253
-1.99177 -0.00165092 -0.00522271
-1.98549 -0.00165097 -0.00522289
-1.9792 -0.00165103 -0.00522307
-1.97292 -0.00165103 -0.00522307
-1.96664 -0.00165103 -0.00522307
-1.96035 -0.00165103 -0.00522307
-1.95407 -0.00165103 -0.00522307
-1.94779 -0.00164778 -0.00521278
-1.9415 -0.00164157 -0.00519315
-1.93522 -0.00163536 -0.00517351
-1.92894 -0.00162915 -0.00515386
-1.92265 -0.00162501 -0.00514075
-1.91637 -0.00162501 -0.00514075
-1.91009 -0.00162501 -0.00514075
-1.90381 -0.00162501 -0.00514075
-1.89752 -0.00162501 -0.00514075
-1.89124 -0.00162392 -0.0051373
-1.88496 -0.00161154 -0.00509815
-1.87867 -0.00159914 -0.00505892
-1.87239 -0.00158671 -0.00501958
-1.86611 -0.00157424 -0.00498013
-1.85982 -0.00156943 -0.00496492
-1.85354 -0.00156943 -0.00496492
-1.84726 -0.00156943 -0.00496492
-1.84097 -0.00156943 -0.00496492
-1.83469 -0.00156943 -0.00496492
-1.82841 -0.00156943 -0.00496492
-1.82212 -0.00155609 -0.00492274
-1.81584 -0.00153723 -0.00486306
-1.80956 -0.00151827 -0.00480307
-1.80327 -0.0014992 -0.00474276
-1.79699 -0.00148133 -0.00468622
-1.79071 -0.00148133 -0.00468622
-1.78442 -0.00148133 -0.00468622
-1.77814 -0.00148133 -0.00468622
-1.77186 -0.00148133 -0.00468622
-1.76558 -0.00148133 -0.00468622
-1.75929 -0.00148133 -0.00468622
-1.75301 -0.00147115 -0.00465402
-1.74673 -0.00144506 -0.00457148
-1.74044 -0.00141878 -0.00448835
-1.73416 -0.00139231 -0.0044046
-1.72788 -0.00136564 -0.00432022
-1.72159 -0.0013584 -0.00429734
-1.71531 -0.0013584 -0.00429734
-1.70903 -0.0013584 -0.00429734
-1.70274 -0.0013584 -0.00429734
-1.69646 -0.0013584 -0.00429734
-1.69018 -0.0013584 -0.00429734
-1.68389 -0.0013584 -0.00429734
-1.67761 -0.00133417 -0.00422067
-1.67133 -0.0012997 -0.00411162
-1.66504 -0.00126495 -0.00400171
-1.65876 -0.00122994 -0.00389095
-1.65248 -0.00119909 -0.00379335
-1.64619 -0.00119909 -0.00379335
-1.63991 -0.00119909 -0.00379335
-1.63363 -0.00119909 -0.00379335
-1.62734 -0.00119909 -0.00379335
-1.62106 -0.00119909 -0.00379335
-1.61478 -0.00119909 -0.00379335
-1.6085 -0.00119909 -0.00379335
-1.60221 -0.0011759 -0.00371999
-1.59593 -0.00113255 -0.00358283
-1.58965 -0.00108889 -0.00344473
-1.58336 -0.00104494 -0.0033057
-1.57708 -0.00100328 -0.0031739
-1.5708 -0.00100328 -0.0031739
