 -0.0000017488815297   0.0000013642390925            0 1.39615e-309 4.11063e-321
 -0.0000000213232749  -0.0000000158301359            0 1.39615e-309 4.11063e-321
 -0.0023131881595226  -0.0000013566762271            0 1.39615e-309 4.11063e-321
  0.0001609589797051  48.5966878817908992            0 1.39615e-309 4.11063e-321
  0.0001609796645838 -48.5966878808389069            0 1.39615e-309 4.11063e-321
 -0.0012286829484212 199.0333513391480835            0 1.39615e-309 4.11063e-321
 -0.0012289678988230 -199.0333513324619332            0 1.39615e-309 4.11063e-321
 -0.0062729135693054 361.0329440795025562            0 1.39615e-309 4.11063e-321
 -0.0062735713813511 -361.0329440602741329            0 1.39615e-309 4.11063e-321
 -0.0168453474053983 544.9295463590087820            0 1.39615e-309 4.11063e-321
 -0.0168471030482282 -544.9295470376644062            0 1.39615e-309 4.11063e-321
